id,ide,E,ƒË,t
3483,3483,210000,0.3,1
3484,3484,210000,0.3,1
3485,3485,210000,0.3,1
3486,3486,210000,0.3,1
3487,3487,210000,0.3,1
3488,3488,210000,0.3,1
3489,3489,210000,0.3,1
3490,3490,210000,0.3,1
3491,3491,210000,0.3,1
3492,3492,210000,0.3,1
3493,3493,210000,0.3,1
3494,3494,210000,0.3,1
3495,3495,210000,0.3,1
3496,3496,210000,0.3,1
3497,3497,210000,0.3,1
3498,3498,210000,0.3,1
3499,3499,210000,0.3,1
3500,3500,210000,0.3,1
3501,3501,210000,0.3,1
3502,3502,210000,0.3,1
3503,3503,210000,0.3,1
3504,3504,210000,0.3,1
3505,3505,210000,0.3,1
3506,3506,210000,0.3,1
3507,3507,210000,0.3,1
3508,3508,210000,0.3,1
3509,3509,210000,0.3,1
3510,3510,210000,0.3,1
3511,3511,210000,0.3,1
3512,3512,210000,0.3,1
3513,3513,210000,0.3,1
3514,3514,210000,0.3,1
3515,3515,210000,0.3,1
3516,3516,210000,0.3,1
3517,3517,210000,0.3,1
3518,3518,210000,0.3,1
3519,3519,210000,0.3,1
3520,3520,210000,0.3,1
3521,3521,210000,0.3,1
3522,3522,210000,0.3,1
3523,3523,210000,0.3,1
3524,3524,210000,0.3,1
3525,3525,210000,0.3,1
3526,3526,210000,0.3,1
3527,3527,210000,0.3,1
3528,3528,210000,0.3,1
3529,3529,210000,0.3,1
3530,3530,210000,0.3,1
3531,3531,210000,0.3,1
3532,3532,210000,0.3,1
3533,3533,210000,0.3,1
3534,3534,210000,0.3,1
3535,3535,210000,0.3,1
3536,3536,210000,0.3,1
3537,3537,210000,0.3,1
3538,3538,210000,0.3,1
3539,3539,210000,0.3,1
3540,3540,210000,0.3,1
3541,3541,210000,0.3,1
3542,3542,210000,0.3,1
3543,3543,210000,0.3,1
3544,3544,210000,0.3,1
3545,3545,210000,0.3,1
3546,3546,210000,0.3,1
3547,3547,210000,0.3,1
3548,3548,210000,0.3,1
3549,3549,210000,0.3,1
3550,3550,210000,0.3,1
3551,3551,210000,0.3,1
3552,3552,210000,0.3,1
3553,3553,210000,0.3,1
3554,3554,210000,0.3,1
3555,3555,210000,0.3,1
3556,3556,210000,0.3,1
3557,3557,210000,0.3,1
3558,3558,210000,0.3,1
3559,3559,210000,0.3,1
3560,3560,210000,0.3,1
3561,3561,210000,0.3,1
3562,3562,210000,0.3,1
3563,3563,210000,0.3,1
3564,3564,210000,0.3,1
3565,3565,210000,0.3,1
3566,3566,210000,0.3,1
3567,3567,210000,0.3,1
3568,3568,210000,0.3,1
3569,3569,210000,0.3,1
3570,3570,210000,0.3,1
3571,3571,210000,0.3,1
3572,3572,210000,0.3,1
3573,3573,210000,0.3,1
3574,3574,210000,0.3,1
3575,3575,210000,0.3,1
3576,3576,210000,0.3,1
3577,3577,210000,0.3,1
3578,3578,210000,0.3,1
3579,3579,210000,0.3,1
3580,3580,210000,0.3,1
3581,3581,210000,0.3,1
3582,3582,210000,0.3,1
3583,3583,210000,0.3,1
3584,3584,210000,0.3,1
3585,3585,210000,0.3,1
3586,3586,210000,0.3,1
3587,3587,210000,0.3,1
3588,3588,210000,0.3,1
3589,3589,210000,0.3,1
3590,3590,210000,0.3,1
3591,3591,210000,0.3,1
3592,3592,210000,0.3,1
3593,3593,210000,0.3,1
3594,3594,210000,0.3,1
3595,3595,210000,0.3,1
3596,3596,210000,0.3,1
3597,3597,210000,0.3,1
3598,3598,210000,0.3,1
3599,3599,210000,0.3,1
3600,3600,210000,0.3,1
3601,3601,210000,0.3,1
3602,3602,210000,0.3,1
3603,3603,210000,0.3,1
3604,3604,210000,0.3,1
3605,3605,210000,0.3,1
3606,3606,210000,0.3,1
3607,3607,210000,0.3,1
3608,3608,210000,0.3,1
3609,3609,210000,0.3,1
3610,3610,210000,0.3,1
3611,3611,210000,0.3,1
3612,3612,210000,0.3,1
3613,3613,210000,0.3,1
3614,3614,210000,0.3,1
3615,3615,210000,0.3,1
3616,3616,210000,0.3,1
3617,3617,210000,0.3,1
3618,3618,210000,0.3,1
3619,3619,210000,0.3,1
3620,3620,210000,0.3,1
3621,3621,210000,0.3,1
3622,3622,210000,0.3,1
3623,3623,210000,0.3,1
3624,3624,210000,0.3,1
3625,3625,210000,0.3,1
3626,3626,210000,0.3,1
3627,3627,210000,0.3,1
3628,3628,210000,0.3,1
3629,3629,210000,0.3,1
3630,3630,210000,0.3,1
3631,3631,210000,0.3,1
3632,3632,210000,0.3,1
3633,3633,210000,0.3,1
3634,3634,210000,0.3,1
3635,3635,210000,0.3,1
3636,3636,210000,0.3,1
3637,3637,210000,0.3,1
3638,3638,210000,0.3,1
3639,3639,210000,0.3,1
3640,3640,210000,0.3,1
3641,3641,210000,0.3,1
3642,3642,210000,0.3,1
3643,3643,210000,0.3,1
3644,3644,210000,0.3,1
3645,3645,210000,0.3,1
3646,3646,210000,0.3,1
3647,3647,210000,0.3,1
3648,3648,210000,0.3,1
3649,3649,210000,0.3,1
3650,3650,210000,0.3,1
3651,3651,210000,0.3,1
3652,3652,210000,0.3,1
3653,3653,210000,0.3,1
3654,3654,210000,0.3,1
3655,3655,210000,0.3,1
3656,3656,210000,0.3,1
3657,3657,210000,0.3,1
3658,3658,210000,0.3,1
3659,3659,210000,0.3,1
3660,3660,210000,0.3,1
3661,3661,210000,0.3,1
3662,3662,210000,0.3,1
3663,3663,210000,0.3,1
3664,3664,210000,0.3,1
3665,3665,210000,0.3,1
3666,3666,210000,0.3,1
3667,3667,210000,0.3,1
3668,3668,210000,0.3,1
3669,3669,210000,0.3,1
3670,3670,210000,0.3,1
3671,3671,210000,0.3,1
3672,3672,210000,0.3,1
3673,3673,210000,0.3,1
3674,3674,210000,0.3,1
3675,3675,210000,0.3,1
3676,3676,210000,0.3,1
3677,3677,210000,0.3,1
3678,3678,210000,0.3,1
3679,3679,210000,0.3,1
3680,3680,210000,0.3,1
3681,3681,210000,0.3,1
3682,3682,210000,0.3,1
3683,3683,210000,0.3,1
3684,3684,210000,0.3,1
3685,3685,210000,0.3,1
3686,3686,210000,0.3,1
3687,3687,210000,0.3,1
3688,3688,210000,0.3,1
3689,3689,210000,0.3,1
3690,3690,210000,0.3,1
3691,3691,210000,0.3,1
3692,3692,210000,0.3,1
3693,3693,210000,0.3,1
3694,3694,210000,0.3,1
3695,3695,210000,0.3,1
3696,3696,210000,0.3,1
3697,3697,210000,0.3,1
3698,3698,210000,0.3,1
3699,3699,210000,0.3,1
3700,3700,210000,0.3,1
3701,3701,210000,0.3,1
3702,3702,210000,0.3,1
3703,3703,210000,0.3,1
3704,3704,210000,0.3,1
3705,3705,210000,0.3,1
3706,3706,210000,0.3,1
3707,3707,210000,0.3,1
3708,3708,210000,0.3,1
3709,3709,210000,0.3,1
3710,3710,210000,0.3,1
3711,3711,210000,0.3,1
3712,3712,210000,0.3,1
3713,3713,210000,0.3,1
3714,3714,210000,0.3,1
3715,3715,210000,0.3,1
3716,3716,210000,0.3,1
3717,3717,210000,0.3,1
3718,3718,210000,0.3,1
3719,3719,210000,0.3,1
3720,3720,210000,0.3,1
3721,3721,210000,0.3,1
3722,3722,210000,0.3,1
3723,3723,210000,0.3,1
3724,3724,210000,0.3,1
3725,3725,210000,0.3,1
3726,3726,210000,0.3,1
3727,3727,210000,0.3,1
3728,3728,210000,0.3,1
3729,3729,210000,0.3,1
3730,3730,210000,0.3,1
3731,3731,210000,0.3,1
3732,3732,210000,0.3,1
3733,3733,210000,0.3,1
3734,3734,210000,0.3,1
3735,3735,210000,0.3,1
3736,3736,210000,0.3,1
3737,3737,210000,0.3,1
3738,3738,210000,0.3,1
3739,3739,210000,0.3,1
3740,3740,210000,0.3,1
3741,3741,210000,0.3,1
3742,3742,210000,0.3,1
3743,3743,210000,0.3,1
3744,3744,210000,0.3,1
3745,3745,210000,0.3,1
3746,3746,210000,0.3,1
3747,3747,210000,0.3,1
3748,3748,210000,0.3,1
3749,3749,210000,0.3,1
3750,3750,210000,0.3,1
3751,3751,210000,0.3,1
3752,3752,210000,0.3,1
3753,3753,210000,0.3,1
3754,3754,210000,0.3,1
3755,3755,210000,0.3,1
3756,3756,210000,0.3,1
3757,3757,210000,0.3,1
3758,3758,210000,0.3,1
3759,3759,210000,0.3,1
3760,3760,210000,0.3,1
3761,3761,210000,0.3,1
3762,3762,210000,0.3,1
3763,3763,210000,0.3,1
3764,3764,210000,0.3,1
3765,3765,210000,0.3,1
3766,3766,210000,0.3,1
3767,3767,210000,0.3,1
3768,3768,210000,0.3,1
3769,3769,210000,0.3,1
3770,3770,210000,0.3,1
3771,3771,210000,0.3,1
3772,3772,210000,0.3,1
3773,3773,210000,0.3,1
3774,3774,210000,0.3,1
3775,3775,210000,0.3,1
3776,3776,210000,0.3,1
3777,3777,210000,0.3,1
3778,3778,210000,0.3,1
3779,3779,210000,0.3,1
3780,3780,210000,0.3,1
3781,3781,210000,0.3,1
3782,3782,210000,0.3,1
3783,3783,210000,0.3,1
3784,3784,210000,0.3,1
3785,3785,210000,0.3,1
3786,3786,210000,0.3,1
3787,3787,210000,0.3,1
3788,3788,210000,0.3,1
3789,3789,210000,0.3,1
3790,3790,210000,0.3,1
3791,3791,210000,0.3,1
3792,3792,210000,0.3,1
3793,3793,210000,0.3,1
3794,3794,210000,0.3,1
3795,3795,210000,0.3,1
3796,3796,210000,0.3,1
3797,3797,210000,0.3,1
3798,3798,210000,0.3,1
3799,3799,210000,0.3,1
3800,3800,210000,0.3,1
3801,3801,210000,0.3,1
3802,3802,210000,0.3,1
3803,3803,210000,0.3,1
3804,3804,210000,0.3,1
3805,3805,210000,0.3,1
3806,3806,210000,0.3,1
3807,3807,210000,0.3,1
3808,3808,210000,0.3,1
3809,3809,210000,0.3,1
3810,3810,210000,0.3,1
3811,3811,210000,0.3,1
3812,3812,210000,0.3,1
3813,3813,210000,0.3,1
3814,3814,210000,0.3,1
3815,3815,210000,0.3,1
3816,3816,210000,0.3,1
3817,3817,210000,0.3,1
3818,3818,210000,0.3,1
3819,3819,210000,0.3,1
3820,3820,210000,0.3,1
3821,3821,210000,0.3,1
3822,3822,210000,0.3,1
3823,3823,210000,0.3,1
3824,3824,210000,0.3,1
3825,3825,210000,0.3,1
3826,3826,210000,0.3,1
3827,3827,210000,0.3,1
3828,3828,210000,0.3,1
3829,3829,210000,0.3,1
3830,3830,210000,0.3,1
3831,3831,210000,0.3,1
3832,3832,210000,0.3,1
3833,3833,210000,0.3,1
3834,3834,210000,0.3,1
3835,3835,210000,0.3,1
3836,3836,210000,0.3,1
3837,3837,210000,0.3,1
3838,3838,210000,0.3,1
3839,3839,210000,0.3,1
3840,3840,210000,0.3,1
3841,3841,210000,0.3,1
3842,3842,210000,0.3,1
3843,3843,210000,0.3,1
3844,3844,210000,0.3,1
3845,3845,210000,0.3,1
3846,3846,210000,0.3,1
3847,3847,210000,0.3,1
3848,3848,210000,0.3,1
3849,3849,210000,0.3,1
3850,3850,210000,0.3,1
3851,3851,210000,0.3,1
3852,3852,210000,0.3,1
3853,3853,210000,0.3,1
3854,3854,210000,0.3,1
3855,3855,210000,0.3,1
3856,3856,210000,0.3,1
3857,3857,210000,0.3,1
3858,3858,210000,0.3,1
3859,3859,210000,0.3,1
3860,3860,210000,0.3,1
3861,3861,210000,0.3,1
3862,3862,210000,0.3,1
3863,3863,210000,0.3,1
3864,3864,210000,0.3,1
3865,3865,210000,0.3,1
3866,3866,210000,0.3,1
3867,3867,210000,0.3,1
3868,3868,210000,0.3,1
3869,3869,210000,0.3,1
3870,3870,210000,0.3,1
3871,3871,210000,0.3,1
3872,3872,210000,0.3,1
3873,3873,210000,0.3,1
3874,3874,210000,0.3,1
3875,3875,210000,0.3,1
3876,3876,210000,0.3,1
3877,3877,210000,0.3,1
3878,3878,210000,0.3,1
3879,3879,210000,0.3,1
3880,3880,210000,0.3,1
3881,3881,210000,0.3,1
3882,3882,210000,0.3,1
3883,3883,210000,0.3,1
3884,3884,210000,0.3,1
3885,3885,210000,0.3,1
3886,3886,210000,0.3,1
3887,3887,210000,0.3,1
3888,3888,210000,0.3,1
3889,3889,210000,0.3,1
3890,3890,210000,0.3,1
3891,3891,210000,0.3,1
3892,3892,210000,0.3,1
3893,3893,210000,0.3,1
3894,3894,210000,0.3,1
3895,3895,210000,0.3,1
3896,3896,210000,0.3,1
3897,3897,210000,0.3,1
3898,3898,210000,0.3,1
3899,3899,210000,0.3,1
3900,3900,210000,0.3,1
3901,3901,210000,0.3,1
3902,3902,210000,0.3,1
3903,3903,210000,0.3,1
3904,3904,210000,0.3,1
3905,3905,210000,0.3,1
3906,3906,210000,0.3,1
3907,3907,210000,0.3,1
3908,3908,210000,0.3,1
3909,3909,210000,0.3,1
3910,3910,210000,0.3,1
3911,3911,210000,0.3,1
3912,3912,210000,0.3,1
3913,3913,210000,0.3,1
3914,3914,210000,0.3,1
3915,3915,210000,0.3,1
3916,3916,210000,0.3,1
3917,3917,210000,0.3,1
3918,3918,210000,0.3,1
3919,3919,210000,0.3,1
3920,3920,210000,0.3,1
3921,3921,210000,0.3,1
3922,3922,210000,0.3,1
3923,3923,210000,0.3,1
3924,3924,210000,0.3,1
3925,3925,210000,0.3,1
3926,3926,210000,0.3,1
3927,3927,210000,0.3,1
3928,3928,210000,0.3,1
3929,3929,210000,0.3,1
3930,3930,210000,0.3,1
3931,3931,210000,0.3,1
3932,3932,210000,0.3,1
3933,3933,210000,0.3,1
3934,3934,210000,0.3,1
3935,3935,210000,0.3,1
3936,3936,210000,0.3,1
3937,3937,210000,0.3,1
3938,3938,210000,0.3,1
3939,3939,210000,0.3,1
3940,3940,210000,0.3,1
3941,3941,210000,0.3,1
3942,3942,210000,0.3,1
3943,3943,210000,0.3,1
3944,3944,210000,0.3,1
3945,3945,210000,0.3,1
3946,3946,210000,0.3,1
3947,3947,210000,0.3,1
3948,3948,210000,0.3,1
3949,3949,210000,0.3,1
3950,3950,210000,0.3,1
3951,3951,210000,0.3,1
3952,3952,210000,0.3,1
3953,3953,210000,0.3,1
3954,3954,210000,0.3,1
3955,3955,210000,0.3,1
3956,3956,210000,0.3,1
3957,3957,210000,0.3,1
3958,3958,210000,0.3,1
3959,3959,210000,0.3,1
3960,3960,210000,0.3,1
3961,3961,210000,0.3,1
3962,3962,210000,0.3,1
3963,3963,210000,0.3,1
3964,3964,210000,0.3,1
3965,3965,210000,0.3,1
3966,3966,210000,0.3,1
3967,3967,210000,0.3,1
3968,3968,210000,0.3,1
3969,3969,210000,0.3,1
3970,3970,210000,0.3,1
3971,3971,210000,0.3,1
3972,3972,210000,0.3,1
3973,3973,210000,0.3,1
3974,3974,210000,0.3,1
3975,3975,210000,0.3,1
3976,3976,210000,0.3,1
3977,3977,210000,0.3,1
3978,3978,210000,0.3,1
3979,3979,210000,0.3,1
3980,3980,210000,0.3,1
3981,3981,210000,0.3,1
3982,3982,210000,0.3,1
3983,3983,210000,0.3,1
3984,3984,210000,0.3,1
3985,3985,210000,0.3,1
3986,3986,210000,0.3,1
3987,3987,210000,0.3,1
3988,3988,210000,0.3,1
3989,3989,210000,0.3,1
3990,3990,210000,0.3,1
3991,3991,210000,0.3,1
3992,3992,210000,0.3,1
3993,3993,210000,0.3,1
3994,3994,210000,0.3,1
3995,3995,210000,0.3,1
3996,3996,210000,0.3,1
3997,3997,210000,0.3,1
3998,3998,210000,0.3,1
3999,3999,210000,0.3,1
4000,4000,210000,0.3,1
4001,4001,210000,0.3,1
4002,4002,210000,0.3,1
4003,4003,210000,0.3,1
4004,4004,210000,0.3,1
4005,4005,210000,0.3,1
4006,4006,210000,0.3,1
4007,4007,210000,0.3,1
4008,4008,210000,0.3,1
4009,4009,210000,0.3,1
4010,4010,210000,0.3,1
4011,4011,210000,0.3,1
4012,4012,210000,0.3,1
4013,4013,210000,0.3,1
4014,4014,210000,0.3,1
4015,4015,210000,0.3,1
4016,4016,210000,0.3,1
4017,4017,210000,0.3,1
4018,4018,210000,0.3,1
4019,4019,210000,0.3,1
4020,4020,210000,0.3,1
4021,4021,210000,0.3,1
4022,4022,210000,0.3,1
4023,4023,210000,0.3,1
4024,4024,210000,0.3,1
4025,4025,210000,0.3,1
4026,4026,210000,0.3,1
4027,4027,210000,0.3,1
4028,4028,210000,0.3,1
4029,4029,210000,0.3,1
4030,4030,210000,0.3,1
4031,4031,210000,0.3,1
4032,4032,210000,0.3,1
4033,4033,210000,0.3,1
4034,4034,210000,0.3,1
4035,4035,210000,0.3,1
4036,4036,210000,0.3,1
4037,4037,210000,0.3,1
4038,4038,210000,0.3,1
4039,4039,210000,0.3,1
4040,4040,210000,0.3,1
4041,4041,210000,0.3,1
4042,4042,210000,0.3,1
4043,4043,210000,0.3,1
4044,4044,210000,0.3,1
4045,4045,210000,0.3,1
4046,4046,210000,0.3,1
4047,4047,210000,0.3,1
4048,4048,210000,0.3,1
4049,4049,210000,0.3,1
4050,4050,210000,0.3,1
4051,4051,210000,0.3,1
4052,4052,210000,0.3,1
4053,4053,210000,0.3,1
4054,4054,210000,0.3,1
4055,4055,210000,0.3,1
4056,4056,210000,0.3,1
4057,4057,210000,0.3,1
4058,4058,210000,0.3,1
4059,4059,210000,0.3,1
4060,4060,210000,0.3,1
4061,4061,210000,0.3,1
4062,4062,210000,0.3,1
4063,4063,210000,0.3,1
4064,4064,210000,0.3,1
4065,4065,210000,0.3,1
4066,4066,210000,0.3,1
4067,4067,210000,0.3,1
4068,4068,210000,0.3,1
4069,4069,210000,0.3,1
4070,4070,210000,0.3,1
4071,4071,210000,0.3,1
4072,4072,210000,0.3,1
4073,4073,210000,0.3,1
4074,4074,210000,0.3,1
4075,4075,210000,0.3,1
4076,4076,210000,0.3,1
4077,4077,210000,0.3,1
4078,4078,210000,0.3,1
4079,4079,210000,0.3,1
4080,4080,210000,0.3,1
4081,4081,210000,0.3,1
4082,4082,210000,0.3,1
4083,4083,210000,0.3,1
4084,4084,210000,0.3,1
4085,4085,210000,0.3,1
4086,4086,210000,0.3,1
4087,4087,210000,0.3,1
4088,4088,210000,0.3,1
4089,4089,210000,0.3,1
4090,4090,210000,0.3,1
4091,4091,210000,0.3,1
4092,4092,210000,0.3,1
4093,4093,210000,0.3,1
4094,4094,210000,0.3,1
4095,4095,210000,0.3,1
4096,4096,210000,0.3,1
4097,4097,210000,0.3,1
4098,4098,210000,0.3,1
4099,4099,210000,0.3,1
4100,4100,210000,0.3,1
4101,4101,210000,0.3,1
4102,4102,210000,0.3,1
4103,4103,210000,0.3,1
4104,4104,210000,0.3,1
4105,4105,210000,0.3,1
4106,4106,210000,0.3,1
4107,4107,210000,0.3,1
4108,4108,210000,0.3,1
4109,4109,210000,0.3,1
4110,4110,210000,0.3,1
4111,4111,210000,0.3,1
4112,4112,210000,0.3,1
4113,4113,210000,0.3,1
4114,4114,210000,0.3,1
4115,4115,210000,0.3,1
4116,4116,210000,0.3,1
4117,4117,210000,0.3,1
4118,4118,210000,0.3,1
4119,4119,210000,0.3,1
4120,4120,210000,0.3,1
4121,4121,210000,0.3,1
4122,4122,210000,0.3,1
4123,4123,210000,0.3,1
4124,4124,210000,0.3,1
4125,4125,210000,0.3,1
4126,4126,210000,0.3,1
4127,4127,210000,0.3,1
4128,4128,210000,0.3,1
4129,4129,210000,0.3,1
4130,4130,210000,0.3,1
4131,4131,210000,0.3,1
4132,4132,210000,0.3,1
4133,4133,210000,0.3,1
4134,4134,210000,0.3,1
4135,4135,210000,0.3,1
4136,4136,210000,0.3,1
4137,4137,210000,0.3,1
4138,4138,210000,0.3,1
4139,4139,210000,0.3,1
4140,4140,210000,0.3,1
4141,4141,210000,0.3,1
4142,4142,210000,0.3,1
4143,4143,210000,0.3,1
4144,4144,210000,0.3,1
4145,4145,210000,0.3,1
4146,4146,210000,0.3,1
4147,4147,210000,0.3,1
4148,4148,210000,0.3,1
4149,4149,210000,0.3,1
4150,4150,210000,0.3,1
4151,4151,210000,0.3,1
4152,4152,210000,0.3,1
4153,4153,210000,0.3,1
4154,4154,210000,0.3,1
4155,4155,210000,0.3,1
4156,4156,210000,0.3,1
4157,4157,210000,0.3,1
4158,4158,210000,0.3,1
4159,4159,210000,0.3,1
4160,4160,210000,0.3,1
4161,4161,210000,0.3,1
4162,4162,210000,0.3,1
4163,4163,210000,0.3,1
4164,4164,210000,0.3,1
4165,4165,210000,0.3,1
4166,4166,210000,0.3,1
4167,4167,210000,0.3,1
4168,4168,210000,0.3,1
4169,4169,210000,0.3,1
4170,4170,210000,0.3,1
4171,4171,210000,0.3,1
4172,4172,210000,0.3,1
4173,4173,210000,0.3,1
4174,4174,210000,0.3,1
4175,4175,210000,0.3,1
4176,4176,210000,0.3,1
4177,4177,210000,0.3,1
4178,4178,210000,0.3,1
4179,4179,210000,0.3,1
4180,4180,210000,0.3,1
4181,4181,210000,0.3,1
4182,4182,210000,0.3,1
4183,4183,210000,0.3,1
4184,4184,210000,0.3,1
4185,4185,210000,0.3,1
4186,4186,210000,0.3,1
4187,4187,210000,0.3,1
4188,4188,210000,0.3,1
4189,4189,210000,0.3,1
4190,4190,210000,0.3,1
4191,4191,210000,0.3,1
4192,4192,210000,0.3,1
4193,4193,210000,0.3,1
4194,4194,210000,0.3,1
4195,4195,210000,0.3,1
4196,4196,210000,0.3,1
4197,4197,210000,0.3,1
4198,4198,210000,0.3,1
4199,4199,210000,0.3,1
4200,4200,210000,0.3,1
4201,4201,210000,0.3,1
4202,4202,210000,0.3,1
4203,4203,210000,0.3,1
4204,4204,210000,0.3,1
4205,4205,210000,0.3,1
4206,4206,210000,0.3,1
4207,4207,210000,0.3,1
4208,4208,210000,0.3,1
4209,4209,210000,0.3,1
4210,4210,210000,0.3,1
4211,4211,210000,0.3,1
4212,4212,210000,0.3,1
4213,4213,210000,0.3,1
4214,4214,210000,0.3,1
4215,4215,210000,0.3,1
4216,4216,210000,0.3,1
4217,4217,210000,0.3,1
4218,4218,210000,0.3,1
4219,4219,210000,0.3,1
4220,4220,210000,0.3,1
4221,4221,210000,0.3,1
4222,4222,210000,0.3,1
4223,4223,210000,0.3,1
4224,4224,210000,0.3,1
4225,4225,210000,0.3,1
4226,4226,210000,0.3,1
4227,4227,210000,0.3,1
4228,4228,210000,0.3,1
4229,4229,210000,0.3,1
4230,4230,210000,0.3,1
4231,4231,210000,0.3,1
4232,4232,210000,0.3,1
4233,4233,210000,0.3,1
4234,4234,210000,0.3,1
4235,4235,210000,0.3,1
4236,4236,210000,0.3,1
4237,4237,210000,0.3,1
4238,4238,210000,0.3,1
4239,4239,210000,0.3,1
4240,4240,210000,0.3,1
4241,4241,210000,0.3,1
4242,4242,210000,0.3,1
4243,4243,210000,0.3,1
4244,4244,210000,0.3,1
4245,4245,210000,0.3,1
4246,4246,210000,0.3,1
4247,4247,210000,0.3,1
4248,4248,210000,0.3,1
4249,4249,210000,0.3,1
4250,4250,210000,0.3,1
4251,4251,210000,0.3,1
4252,4252,210000,0.3,1
4253,4253,210000,0.3,1
4254,4254,210000,0.3,1
4255,4255,210000,0.3,1
4256,4256,210000,0.3,1
4257,4257,210000,0.3,1
4258,4258,210000,0.3,1
4259,4259,210000,0.3,1
4260,4260,210000,0.3,1
4261,4261,210000,0.3,1
4262,4262,210000,0.3,1
4263,4263,210000,0.3,1
4264,4264,210000,0.3,1
4265,4265,210000,0.3,1
4266,4266,210000,0.3,1
4267,4267,210000,0.3,1
4268,4268,210000,0.3,1
4269,4269,210000,0.3,1
4270,4270,210000,0.3,1
4271,4271,210000,0.3,1
4272,4272,210000,0.3,1
4273,4273,210000,0.3,1
4274,4274,210000,0.3,1
4275,4275,210000,0.3,1
4276,4276,210000,0.3,1
4277,4277,210000,0.3,1
4278,4278,210000,0.3,1
4279,4279,210000,0.3,1
4280,4280,210000,0.3,1
4281,4281,210000,0.3,1
4282,4282,210000,0.3,1
4283,4283,210000,0.3,1
4284,4284,210000,0.3,1
4285,4285,210000,0.3,1
4286,4286,210000,0.3,1
4287,4287,210000,0.3,1
4288,4288,210000,0.3,1
4289,4289,210000,0.3,1
4290,4290,210000,0.3,1
4291,4291,210000,0.3,1
4292,4292,210000,0.3,1
4293,4293,210000,0.3,1
4294,4294,210000,0.3,1
4295,4295,210000,0.3,1
4296,4296,210000,0.3,1
4297,4297,210000,0.3,1
4298,4298,210000,0.3,1
4299,4299,210000,0.3,1
4300,4300,210000,0.3,1
4301,4301,210000,0.3,1
4302,4302,210000,0.3,1
4303,4303,210000,0.3,1
4304,4304,210000,0.3,1
4305,4305,210000,0.3,1
4306,4306,210000,0.3,1
4307,4307,210000,0.3,1
4308,4308,210000,0.3,1
4309,4309,210000,0.3,1
4310,4310,210000,0.3,1
4311,4311,210000,0.3,1
4312,4312,210000,0.3,1
4313,4313,210000,0.3,1
4314,4314,210000,0.3,1
4315,4315,210000,0.3,1
4316,4316,210000,0.3,1
4317,4317,210000,0.3,1
4318,4318,210000,0.3,1
4319,4319,210000,0.3,1
4320,4320,210000,0.3,1
4321,4321,210000,0.3,1
4322,4322,210000,0.3,1
4323,4323,210000,0.3,1
4324,4324,210000,0.3,1
4325,4325,210000,0.3,1
4326,4326,210000,0.3,1
4327,4327,210000,0.3,1
4328,4328,210000,0.3,1
4329,4329,210000,0.3,1
4330,4330,210000,0.3,1
4331,4331,210000,0.3,1
4332,4332,210000,0.3,1
4333,4333,210000,0.3,1
4334,4334,210000,0.3,1
4335,4335,210000,0.3,1
4336,4336,210000,0.3,1
4337,4337,210000,0.3,1
4338,4338,210000,0.3,1
4339,4339,210000,0.3,1
4340,4340,210000,0.3,1
4341,4341,210000,0.3,1
4342,4342,210000,0.3,1
4343,4343,210000,0.3,1
4344,4344,210000,0.3,1
4345,4345,210000,0.3,1
4346,4346,210000,0.3,1
4347,4347,210000,0.3,1
4348,4348,210000,0.3,1
4349,4349,210000,0.3,1
4350,4350,210000,0.3,1
4351,4351,210000,0.3,1
4352,4352,210000,0.3,1
4353,4353,210000,0.3,1
4354,4354,210000,0.3,1
4355,4355,210000,0.3,1
4356,4356,210000,0.3,1
4357,4357,210000,0.3,1
4358,4358,210000,0.3,1
4359,4359,210000,0.3,1
4360,4360,210000,0.3,1
4361,4361,210000,0.3,1
4362,4362,210000,0.3,1
4363,4363,210000,0.3,1
4364,4364,210000,0.3,1
4365,4365,210000,0.3,1
4366,4366,210000,0.3,1
4367,4367,210000,0.3,1
4368,4368,210000,0.3,1
4369,4369,210000,0.3,1
4370,4370,210000,0.3,1
4371,4371,210000,0.3,1
4372,4372,210000,0.3,1
4373,4373,210000,0.3,1
4374,4374,210000,0.3,1
4375,4375,210000,0.3,1
4376,4376,210000,0.3,1
4377,4377,210000,0.3,1
4378,4378,210000,0.3,1
4379,4379,210000,0.3,1
4380,4380,210000,0.3,1
4381,4381,210000,0.3,1
4382,4382,210000,0.3,1
4383,4383,210000,0.3,1
4384,4384,210000,0.3,1
4385,4385,210000,0.3,1
4386,4386,210000,0.3,1
4387,4387,210000,0.3,1
4388,4388,210000,0.3,1
4389,4389,210000,0.3,1
4390,4390,210000,0.3,1
4391,4391,210000,0.3,1
4392,4392,210000,0.3,1
4393,4393,210000,0.3,1
4394,4394,210000,0.3,1
4395,4395,210000,0.3,1
4396,4396,210000,0.3,1
4397,4397,210000,0.3,1
4398,4398,210000,0.3,1
4399,4399,210000,0.3,1
4400,4400,210000,0.3,1
4401,4401,210000,0.3,1
4402,4402,210000,0.3,1
4403,4403,210000,0.3,1
4404,4404,210000,0.3,1
4405,4405,210000,0.3,1
4406,4406,210000,0.3,1
4407,4407,210000,0.3,1
4408,4408,210000,0.3,1
4409,4409,210000,0.3,1
4410,4410,210000,0.3,1
4411,4411,210000,0.3,1
4412,4412,210000,0.3,1
4413,4413,210000,0.3,1
4414,4414,210000,0.3,1
